published;title;summary;link
Thu, 30 Jan 2014 16:45:31 +0000;Google Tag Manager: Content Grouping;Content Grouping is a nice new feature from the good folks at Google Analytics. Basically, it allows you to group your content according to a logical structure. You can create up to five Content Groupings, and you can have as many Content Groups within these groupings as you like. The difference between a Content Grouping and Content Group is hierarchy. The second is a member of the first. Read Justin Cutroni&rsquo s post on Content Groupings to get you started.;https://www.simoahava.com/analytics/google-tag-manager-content-grouping/
Thu, 16 Jan 2014 11:30:03 +0000;Context Is King: Measure Everything!;Have you ever stopped to think about what the chain of events was that led you to a particular decision? Maybe not, but in web analytics it is something that should be considered. After all, there is something counter-intuitive about analytics tools such as Google Analytics, which require us to think in terms of clicks and recorded events that occur on the website, during the visit.. Thankfully, we have evolved as a species, and we no longer place too much emphasis on last click attribution.;https://www.simoahava.com/analytics/context-king-measure-everything/
Sat, 11 Jan 2014 16:32:37 +0000;Universal Analytics: Send Custom Dimension With Event;(Last updated March 2014) This post is the final chapter of a trilogy. The ultimate refinement, if you will. It all started with my foray into the murky waters of context, when I tested how weather data could be used to provide extra information about site visits. When I wrote that post, I had two trepidations: 1) does sending the API call with every single page view affect site performance negatively, and 2) does forcing the page view call to wait for the API call to complete affect the quality of visit metrics.;https://www.simoahava.com/analytics/universal-analytics-send-custom-dimension-event/
Fri, 10 Jan 2014 11:54:40 +0000;Universal Analytics: Fire Script Just Once Per Session;There is a new version of this post for GTM V2 here.. While going over my previous post about using weather conditions to segment data in Google Analytics, I started thinking about performance issues. Since I&rsquo m using a visit-scope custom dimension, it seems futile to have it send the weather details with every single page load. The odds of the weather changing drastically during one visit are slim (unless you live in the UK), and I have yet to come up with a good reason to change my on-site behavior because the weather changed from a drizzle to a downpour.;https://www.simoahava.com/analytics/universal-analytics-fire-script-just-per-session/
Sun, 15 Dec 2013 19:36:31 +0000;How To (Not) Make A Splash;A word of warning. This is not a developers&rsquo post, a guide, or a thought experiment. This is a bona fide rant. Sometimes we just need to vent.. A couple of weeks ago, I checked one of our (inactive) client&rsquo s Google Analytics accounts I still had access to. What I saw in the acquisition report was this:.  See how direct traffic gobbles up a great big share of organic traffic in late October?;https://www.simoahava.com/web-design/how-to-not-make-a-splash/
Thu, 07 Nov 2013 15:02:41 +0000;Google Tag Manager: Track Social Interactions;(Last updated June 2014) Google Analytics provides us with a nifty way of tracking social interactions. With a simple plugin, you can track how many +1s and Likes your pages accumulate.. This guide shows you how to activate social interaction tagging with Google Tag Manager and Universal Analytics. The instructions are for Facebook Likes, Google+ +1s (now deprecated since Google Analytics tracks +1s automatically), Twitter Tweets and Pinterest Pins.. Note that if you use a third-party API (e.;https://www.simoahava.com/analytics/google-tag-manager-track-social-interactions/
Tue, 08 Oct 2013 18:21:26 +0000;Universal Analytics: Grab Offline Data From Excel;UPDATE 9 Oct 2013 - This works in Google Spreadsheets now as well! Feel free to make a copy of the sheet and work with the code. It&rsquo s still just a prototype, but I&rsquo m happy to see data bouncing from spreadsheets to Google Analytics.. View the Google Spreadsheet here. ORIGINAL POST Inspired by Daniel Waisberg&rsquo s excellent post detailing the use of Google Web Forms to send data to your Analytics account, I decided to create something similar.;https://www.simoahava.com/analytics/universal-analytics-grab-offline-data-excel/
Fri, 04 Oct 2013 16:16:37 +0000;Troubleshoot Google Analytics: 9-Step Program;I&rsquo ve had such a blast in the Google+ Google Analytics community. Not only are the people super-duper-nice, but I have the wonderful opportunity of helping people with their Google Analytics problems without feeling obligated to invoice them or ask for compensation for my troubles. I do it because I love to help, because I feel like I have a lot to share with the community, and because I&rsquo ve always believed that the more knowledge you share the more you accumulate.;https://www.simoahava.com/analytics/troubleshoot-google-analytics-9-step-program/
Wed, 02 Oct 2013 05:20:45 +0000;Auto-Event Tracking In Google Tag Manager;There is a new version of this post for GTM V2 here.. The Google Analytics Summit came and went, and thanks to the Live Stream, everyone could participate. We were treated to a rapid-fire selection of Google Analytics&rsquo new features, and this post sheds light on one of these in particular: automated event tracking in Google Tag Manager.. Auto-event tracking introduces a nice feature, which does what tag managers ought to do: it provides functionality without HTML template editing.;https://www.simoahava.com/analytics/auto-event-tracking-google-tag-manager/
Sat, 28 Sep 2013 09:09:15 +0000;Track Adjusted Bounce Rate In Universal Analytics;So here we are again. Universal Analytics and Google Tag Manager, the dynamic duo, ready to strike again.. First, remember to check my previous two tips for UA and GTM use in custom scenarios:.  Weather as a custom dimension Tracking page load time In this post, I visit the idea of adjusted bounce rate, which I came across a year ago in the Google Analytics blog.. Adjusted bounce rate basically refers to tweaking the traditional bounce rate collection method (single engagement hits / total visits) so that visits which only included a single page view would not count towards a bounce, as long as they met some qualitative requirements.;https://www.simoahava.com/analytics/track-adjusted-bounce-rate-universal-analytics/
Fri, 27 Sep 2013 14:49:25 +0000;Page Load Time In Universal Analytics;In Google Analytics, you can monitor your site speed and get a decent overview of what pages are contributing positively and negatively to site speed. The problem with page load time metric is that it&rsquo s an average based on a sample. You can modify the sample rate with setSiteSpeedSampleRate(), but for me that&rsquo s not bloody well good enough.. (UPDATE 28.3.2014: This post is still valid, but an implementation with User Timings is a much smarter way to measure actual page load time.;https://www.simoahava.com/analytics/page-load-time-universal-analytics/
Thu, 19 Sep 2013 16:51:43 +0000;Universal Analytics: Weather As A Custom Dimension;There is a new version of this post for GTM V2 here.. [Last updated June 2014] I&rsquo ve fallen in love with Universal Analytics and Google Tag Manager. Together they form an incredibly powerful tool for marketing professionals. In most cases, I no longer need to post recommendations to my client for yet another page template revision, since with the tag manager in place, I can just add custom code via the admin panel.;https://www.simoahava.com/web-development/universal-analytics-weather-custom-dimension/
